"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-09-01","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-02","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-03","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-04","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-05","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-06","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-07","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-09-08","1","발전량","0","0","0","0","0","0","0.66","4.32","10.2","22.14","56.4","67.92","18.06","50.28","60.42","36.36","32.7","11.94","45.42","44.28","44.28","44.28","0","0"
"2017-09-09","1","발전량","0","0","0","0","0","0","0.48","5.58","12.48","21.24","31.56","42.6","46.02","36.84","22.14","27.6","14.4","17.64","0.12","0","0","0","0","0"
"2017-09-10","1","발전량","0","0","0","0","0","0","0.72","4.74","13.14","20.16","27.54","39.24","36.24","51.9","53.16","21.84","4.68","2.7","0","0","0","0","0","0"
"2017-09-11","1","발전량","0","0","0","0","0","0","0","0","3.24","5.82","1.74","4.56","15.3","12.12","4.44","3.48","0.84","1.02","2.88","0","0","0","0","0"
"2017-09-12","1","발전량","0","0","0","0","0","0","0","2.04","7.26","22.5","7.98","8.88","9.84","10.14","9.72","52.2","38.82","20.28","20.46","44.28","44.28","44.34","34.68","0"
"2017-09-13","1","발전량","0","0","0","0","0","0","0","1.8","7.26","23.52","8.1","9.18","9.9","9.78","15.36","52.38","41.88","24.78","26.76","44.34","44.46","44.52","23.46","0"
"2017-09-14","1","발전량","0","0","0","0","0","0","0","1.98","7.26","22.68","23.64","9.18","8.04","7.14","6.6","19.74","15.24","13.92","0.72","0","0","0","0","0"
"2017-09-15","1","발전량","0","0","0","0","0","0","0.24","5.82","12","14.22","15.12","66.24","16.38","21.06","29.34","21.54","10.86","4.02","39.96","74.4","65.22","0","0","0"
"2017-09-16","1","발전량","0","0","0","0","0","0","0","5.52","11.4","18.36","14.64","15.24","14.82","14.76","13.92","5.34","4.2","3","26.76","0","0","0","0","0"
"2017-09-17","1","발전량","0","0","0","0","0","0","0","0","1.32","6.24","8.34","10.68","23.22","20.76","11.82","7.2","3.66","3.84","0","13.2","0","0","0","0"
"2017-09-18","1","발전량","0","0","0","0","0","0","0","2.28","7.08","21.6","22.5","18","18.78","18.72","18.54","17.64","33.78","16.2","49.38","49.32","49.26","19.14","0","0"
"2017-09-19","1","발전량","0","0","0","0","0","0","0.12","4.2","10.08","19.92","15.3","17.1","17.58","13.74","8.58","6.24","13.38","2.88","29.88","44.16","44.16","2.16","0","0"
"2017-09-20","1","발전량","0","0","0","0","0","0","0","5.16","8.22","11.52","5.7","6.06","6.78","6.9","7.02","5.82","36.06","14.7","44.16","44.46","18.3","0","0","0"
"2017-09-21","1","발전량","0","0","0","0","0","0","0","2.28","8.16","19.2","7.62","2.34","1.5","2.16","2.22","28.98","26.28","12.24","25.62","44.4","44.52","9.12","0","0"
"2017-09-22","1","발전량","0","0","0","0","0","0","0.3","5.34","11.4","18.84","16.8","4.08","2.58","13.8","52.44","24.24","34.56","16.62","34.08","34.2","34.26","34.32","34.32","0"
"2017-09-23","1","발전량","0","0","0","0","0","0","0","3.78","8.16","20.28","2.52","2.28","2.1","1.68","1.44","2.16","25.44","8.22","33.96","34.2","34.32","34.26","32.16","0"
"2017-09-24","1","발전량","0","0","0","0","0","0","0","3.36","8.82","21.12","2.88","2.34","2.46","2.4","6.42","33.9","27.12","7.44","33.78","34.08","34.2","34.2","34.14","0"
"2017-09-25","1","발전량","0","0","0","0","0","0","0","3.48","8.82","19.98","2.64","2.46","39.6","39.84","44.64","35.16","19.14","4.5","33.72","34.26","10.56","0","0","0"
"2017-09-26","1","발전량","0","0","0","0","0","0","0","3.24","7.2","15.18","2.04","2.22","2.28","19.08","12.96","15.3","20.82","12.3","28.26","34.26","34.32","34.32","34.38","0"
"2017-09-27","1","발전량","0","0","0","0","0","0","0","0","0.9","2.46","1.74","1.92","2.04","2.16","2.04","1.92","4.08","0.12","0","34.5","15.72","0","0","0"
"2017-09-28","1","발전량","0","0","0","0","0","0","0","3.6","10.56","17.76","2.64","4.02","3.96","0","2.34","39.84","33.84","9.24","0","0","0","0","0","0"
"2017-09-29","1","발전량","0","0","0","0","0","0","0","1.8","6.48","22.68","38.16","48.84","49.68","50.64","58.44","51.18","39.12","9.24","34.2","34.56","34.56","34.56","34.5","0"
"2017-09-30","1","발전량","0","0","0","0","0","0","0","2.04","6.6","22.08","2.94","2.76","2.7","2.64","33.96","54.96","37.08","14.4","38.88","39.48","39.42","39.42","31.02","0"
"2017-10-01","1","발전량","0","0","0","0","0","0","0","3.36","9.72","10.92","2.4","2.16","2.46","2.1","2.28","1.92","1.26","0","39.12","7.62","0","0","0","0"
"2017-10-02","1","발전량","0","0","0","0","0","0","0","0","1.86","8.4","2.46","2.28","2.22","2.28","1.98","1.8","3.42","0.6","39","39.42","11.04","0","0","0"
"2017-10-03","1","발전량","0","0","0","0","0","0","0","3.36","7.14","20.52","3.3","2.28","14.4","43.62","40.02","12.84","7.5","0.54","0","0","0","0","0","0"
"2017-10-04","1","발전량","0","0","0","0","0","0","0.24","3.96","10.74","15.66","25.38","29.34","26.34","42.66","17.28","20.34","7.92","1.26","0","32.58","38.94","0","0","0"
"2017-10-05","1","발전량","0","0","0","0","0","0","0","3.48","9.9","8.58","2.46","2.4","2.46","2.16","2.28","2.04","2.16","0","39.06","26.46","0","0","0","0"
"2017-10-06","1","발전량","0","0","0","0","0","0","0","0","0.54","2.88","2.16","2.22","2.28","2.28","2.28","2.34","4.14","1.56","39.24","10.56","0","0","0","0"
"2017-10-07","1","발전량","0","0","0","0","0","0","0","1.86","8.34","16.26","3","1.98","2.58","1.8","2.04","2.1","2.46","0.24","38.88","39.48","39.54","0","0","0"
"2017-10-08","1","발전량","0","0","0","0","0","0","0","2.04","6.06","20.22","3.06","2.7","3.72","2.22","2.88","15.36","31.2","8.04","0","0","0","0","0","0"
"2017-10-09","1","발전량","0","0","0","0","0","0","0","2.94","6.84","18.84","32.64","43.32","49.5","49.98","51.6","44.22","29.76","7.44","0","0","0","0","0","0"
"2017-10-10","1","발전량","0","0","0","0","0","0","0","2.88","7.08","17.82","29.76","42.24","48.96","45.72","47.76","42.24","24.54","3.18","38.82","39.3","39.24","39.24","23.58","0"
"2017-10-11","1","발전량","0","0","0","0","0","0","0","3.54","8.34","16.38","2.1","1.92","1.74","1.8","2.04","1.56","5.7","0","38.88","13.98","0","0","0","0"
"2017-10-12","1","발전량","0","0","0","0","0","0","0","0","0.66","3.12","2.16","2.1","2.22","2.1","1.86","1.62","0.42","0","0","0","0","0","0","0"
"2017-10-13","1","발전량","0","0","0","0","0","0","0","1.56","5.46","16.38","2.82","2.58","2.52","2.58","39.18","47.64","31.08","3.48","39.12","39.66","39.6","39.6","31.86","0"
"2017-10-14","1","발전량","0","0","0","0","0","0","0","1.98","8.34","15.42","33.3","46.08","49.02","37.68","52.14","37.86","21.84","0.48","0","0","0","0","0","0"
"2017-10-15","1","발전량","0","0","0","0","0","0","0","0","4.32","6.06","2.4","2.28","2.4","2.34","2.28","2.04","2.04","0","39.24","30.84","0","0","0","0"
"2017-10-16","1","발전량","0","0","0","0","0","0","0","1.14","3.54","4.8","2.34","2.28","2.16","2.1","2.16","2.04","1.8","0","39","18.12","0","0","0","0"
"2017-10-17","1","발전량","0","0","0","0","0","0","0","2.1","4.68","13.26","2.16","2.22","2.58","3.24","2.16","2.16","4.38","0","39","39.48","39.42","1.08","0","0"
"2017-10-18","1","발전량","0","0","0","0","0","0","0","1.2","4.62","7.5","2.28","2.34","2.04","1.92","2.04","2.1","1.14","0","39.12","4.56","0","0","0","0"
"2017-10-19","1","발전량","0","0","0","0","0","0","0","2.58","8.76","18.24","2.76","2.94","2.94","1.98","1.86","1.98","0.66","0","39","39.48","31.56","0","0","0"
"2017-10-20","1","발전량","0","0","0","0","0","0","0","1.02","4.2","17.82","29.46","2.04","2.7","1.92","1.92","2.16","18.54","0","38.94","39.48","39.48","1.92","0","0"
"2017-10-21","1","발전량","0","0","0","0","0","0","0","1.14","4.44","17.76","2.76","2.4","1.92","2.82","2.34","40.02","28.8","2.46","39","39.48","39.48","39.42","26.76","0"
"2017-10-22","1","발전량","0","0","0","0","0","0","0","0.42","4.14","12.66","24.42","43.92","51.18","51.48","29.16","19.92","7.68","0.96","0","0","0","0","0","0"
"2017-10-23","1","발전량","0","0","0","0","0","0","0","1.62","5.16","17.7","2.88","2.52","2.64","2.76","10.8","40.56","14.88","0.12","39.24","39.6","39.6","39.66","25.08","0"
"2017-10-24","1","발전량","0","0","0","0","0","0","0","1.44","6.36","14.34","2.58","2.28","2.4","2.16","2.22","2.76","16.32","1.08","39.18","39.66","5.34","0","0","0"
"2017-10-25","1","발전량","0","0","0","0","0","0","0","1.56","7.08","17.64","3","2.64","2.64","2.64","3.78","37.98","20.7","0.96","39.12","39.72","39.66","39.66","26.7","0"
"2017-10-26","1","발전량","0","0","0","0","0","0","0","2.76","9.6","18.48","2.46","2.52","3.06","2.64","2.16","2.16","12.36","0.18","39.12","39.6","39.66","39.72","16.02","0"
"2017-10-27","1","발전량","0","0","0","0","0","0","0","3","6.48","13.02","3.18","2.58","2.58","3","2.46","2.04","18.36","0.54","39","39.6","39.6","39.6","15.24","0"
"2017-10-28","1","발전량","0","0","0","0","0","0","0","0.18","4.32","11.94","2.7","2.4","2.28","2.22","2.16","1.86","0.54","0","39.06","27","0","0","0","0"
"2017-10-29","1","발전량","0","0","0","0","0","0","0","0.48","4.08","16.32","3","2.76","2.52","2.58","2.52","2.28","8.34","0","38.94","39.6","39.54","39.6","24.42","0"
"2017-10-30","1","발전량","0","0","0","0","0","0","0","1.14","4.14","17.16","2.82","2.64","2.64","2.58","12.9","43.68","27.72","0.06","39.24","39.78","39.78","39.78","25.5","0"
"2017-10-31","1","발전량","0","0","0","0","0","0","0","1.08","3.84","16.56","3.06","2.58","2.58","2.58","13.8","42.36","25.26","0.06","39.24","39.66","39.72","39.78","25.02","0"
"2017-11-01","1","발전량","0","0","0","0","0","0","0","0.9","4.44","16.2","2.82","2.58","2.7","2.58","2.64","38.4","33.06","32.04","39.06","39.6","39.66","22.86","0","0"
"2017-11-02","1","발전량","0","0","0","0","0","0","0","2.58","9.06","18.6","3.24","7.56","51.18","4.08","2.46","2.52","12.48","0","39","39.6","28.62","0","0","0"
"2017-11-03","1","발전량","0","0","0","0","0","0","0","1.32","5.34","14.94","2.76","2.64","2.58","2.7","2.4","2.22","6.84","0","38.94","39.6","39.54","39.54","25.5","0"
"2017-11-04","1","발전량","0","0","0","0","0","0","0","1.2","4.5","15.72","3.18","2.64","2.58","2.58","2.58","34.38","17.4","0","39.3","39.72","39.84","39.78","25.5","0"
"2017-11-05","1","발전량","0","0","0","0","0","0","0","1.2","4.5","16.02","30.84","42.36","48.84","50.4","47.82","39.66","22.08","0","0","0","0","0","0","0"
"2017-11-06","1","발전량","0","0","0","0","0","0","0","1.02","5.52","14.94","3.12","2.58","2.34","2.58","2.58","28.68","19.2","0","39.24","39.66","39.72","39.72","25.14","0"
"2017-11-07","1","발전량","0","0","0","0","0","0","0","1.32","7.74","11.34","2.64","2.7","3.12","2.22","2.1","2.1","2.52","0","38.94","39.6","27.78","0","0","0"
"2017-11-08","1","발전량","0","0","0","0","0","0","0","1.26","5.46","13.98","3.06","2.52","2.64","2.64","2.52","11.34","14.52","0","39.06","39.6","39.54","39.6","26.52","0"
"2017-11-09","1","발전량","0","0","0","0","0","0","0","0.96","4.44","13.98","2.7","2.58","2.7","8.64","24.54","2.34","12","0","39.12","39.78","39.78","39.24","0","0"
"2017-11-10","1","발전량","0","0","0","0","0","0","0","0.9","4.5","12.36","3.78","1.86","18.78","23.82","3.24","1.8","8.16","0","39.12","39.66","16.26","0","0","0"
"2017-11-11","1","발전량","0","0","0","0","0","0","0","0.6","3.3","14.58","2.88","2.58","2.64","2.52","2.46","37.2","19.2","0","39.18","39.84","39.9","39.84","26.58","0"
