"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2018-01-01","1","발전량","0","0","0","0","0","0","0","0","0.001","0.007","0.005","0.006","0.007","0.008","0.007","0.006","0.017","0","0.039","0.04","0.04","0.04","0.013","0"
"2018-01-02","1","발전량","0","0","0","0","0","0","0","0","0.002","0.007","0.004","0.005","0.006","0.006","0.006","0.004","0.004","0","0.044","0.045","0.039","0","0","0"
"2018-01-03","1","발전량","0","0","0","0","0","0","0","0","0.001","0.007","0.004","0.006","0.007","0.007","0.007","0.006","0.018","0","0.044","0.045","0.045","0.032","0","0"
"2018-01-04","1","발전량","0","0","0","0","0","0","0","0","0.002","0.008","0.006","0.005","0.007","0.006","0.005","0.003","0.002","0","0.044","0.045","0.022","0","0","0"
"2018-01-05","1","발전량","0","0","0","0","0","0","0","0","0.002","0.007","0.004","0.005","0.007","0.007","0.007","0.006","0.016","0","0.044","0.045","0.045","0.028","0","0"
"2018-01-06","1","발전량","0","0","0","0","0","0","0","0","0.001","0.007","0.004","0.006","0.007","0.007","0.007","0.006","0.021","0","0.044","0.045","0.045","0.044","0","0"
"2018-01-07","1","발전량","0","0","0","0","0","0","0","0","0.003","0.009","0.003","0.003","0.003","0.003","0.003","0.003","0.002","0","0.038","0","0","0","0","0"
"2018-01-08","1","발전량","0","0","0","0","0","0","0","0","0.001","0.003","0.002","0.002","0.002","0.003","0.002","0.002","0.001","0","0.004","0","0","0","0","0"
"2018-01-09","1","발전량","0","0","0","0","0","0","0","0","0.002","0.009","0.004","0.005","0.007","0.007","0.005","0.005","0.018","0","0.044","0.045","0.045","0.033","0","0"
"2018-01-10","1","발전량","0","0","0","0","0","0","0","0","0.002","0","0.001","0.003","0.002","0.003","0.006","0.005","0.018","0","0.044","0.043","0","0","0","0"
"2018-01-11","1","발전량","0","0","0","0","0","0","0","0","0.001","0.006","0.003","0.004","0.005","0.006","0.006","0.005","0.024","0","0.043","0.044","0.045","0.042","0","0"
"2018-01-12","1","발전량","0","0","0","0","0","0","0","0","0.001","0.006","0.003","0.006","0.02","0.05","0.05","0.044","0.026","0","0","0","0","0","0","0"
"2018-01-13","1","발전량","0","0","0","0","0","0","0","0","0.001","0.007","0.02","0.033","0.042","0.046","0.043","0.033","0.015","0","0","0","0","0","0","0"
"2018-01-14","1","발전량","0","0","0","0","0","0","0","0","0.003","0.008","0.016","0.024","0.042","0.041","0.03","0.022","0.014","0","0","0","0","0","0","0"
"2018-01-15","1","발전량","0","0","0","0","0","0","0","0","0.002","0.007","0.02","0.031","0.041","0.045","0.044","0.035","0.021","0","0","0","0","0","0","0"
"2018-01-16","1","발전량","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.002","0.002","0.002","0.002","0.001","0","0","0.044","0.018","0","0","0","0"
"2018-01-17","1","발전량","0","0","0","0","0","0","0","0","0.001","0.001","0.002","0.002","0.003","0.004","0.005","0.006","0.024","0.001","0.044","0.032","0","0","0","0"
"2018-01-18","1","발전량","0","0","0","0","0","0","0","0","0.003","0.01","0.004","0.005","0.005","0.005","0.006","0.004","0.01","0","0.044","0.045","0.03","0","0","0"
"2018-01-19","1","발전량","0","0","0","0","0","0","0","0","0.002","0.008","0.005","0.006","0.007","0.007","0.007","0.007","0.016","0.001","0.044","0.045","0.045","0.038","0","0"
"2018-01-20","1","발전량","0","0","0","0","0","0","0","0","0.002","0.008","0.004","0.006","0.007","0.007","0.006","0.005","0.013","0.001","0.044","0.045","0.045","0.009","0","0"
"2018-01-21","1","발전량","0","0","0","0","0","0","0","0","0.002","0.009","0.004","0.006","0.006","0.006","0.006","0.005","0.006","0","0.044","0.045","0.045","0.002","0","0"
