"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2019-01-01","1","발전량","0","0","0","0","0","0","0","0","71.64","183.42","697.14","1115.82","984.06","930.06","990","579.6","174.96","1.08","0","0","0","0","0","0"
"2019-01-02","1","발전량","0","0","0","0","0","0","0","0","167.4","595.98","910.62","1111.86","1186.02","1160.82","987.3","697.32","274.86","5.94","0","0","0","0","0","0"
"2019-01-03","1","발전량","0","0","0","0","0","0","0","0","175.14","614.16","920.34","1085.76","1144.26","1114.20","979.56","692.28","282.6","7.56","0","0","0","0","0","0"
"2019-01-04","1","발전량","0","0","0","0","0","0","0","0","159.66","572.04","870.66","1008.90","545.22","315.36","821.7","601.02","232.56","6.48","0","0","0","0","0","0"
"2019-01-05","1","발전량","0","0","0","0","0","0","0","0","111.96","541.62","850.5","1028.52","1090.62","1090.44","837.36","476.82","283.32","8.46","0","0","0","0","0","0"
"2019-01-06","1","발전량","0","0","0","0","0","0","0","0","37.62","203.4","688.14","1048.68","1122.84","952.2","924.66","663.3","284.4","9.72","0","0","0","0","0","0"
"2019-01-07","1","발전량","0","0","0","0","0","0","0","0","111.24","515.88","823.86","1047.60","1119.06","1056.60","879.66","543.42","224.1","7.38","0","0","0","0","0","0"
"2019-01-08","1","발전량","0","0","0","0","0","0","0","0","138.24","561.24","883.44","1070.82","1152.72","1144.44","982.26","687.24","304.92","13.32","0","0","0","0","0","0"
"2019-01-09","1","발전량","0","0","0","0","0","0","0","0","131.04","369.54","820.26","1038.24","869.94","867.96","651.42","553.5","256.5","4.5","0","0","0","0","0","0"
"2019-01-10","1","발전량","0","0","0","0","0","0","0","0","7.92","326.16","388.98","814.32","935.82","1112.04","959.76","657.54","218.16","6.84","0","0","0","0","0","0"
"2019-01-11","1","발전량","0","0","0","0","0","0","0","0","86.58","495.72","835.02","1029.78","1080.72","1031.22","913.32","646.74","275.04","3.96","0","0","0","0","0","0"
"2019-01-12","1","발전량","0","0","0","0","0","0","0","0","0","13.86","111.78","247.86","420.84","646.74","546.84","471.96","261.18","9.18","0","0","0","0","0","0"
"2019-01-13","1","발전량","0","0","0","0","0","0","0","0","131.58","532.98","851.76","1041.30","1115.64","1050.48","889.2","594.72","232.74","13.5","0","0","0","0","0","0"
"2019-01-14","1","발전량","0","0","0","0","0","0","0","0","141.84","534.06","829.98","954.54","1001.16","774.54","621.9","435.96","221.76","9.36","0","0","0","0","0","0"
"2019-01-15","1","발전량","0","0","0","0","0","0","0","0","87.66","365.22","794.7","821.34","929.88","377.46","208.08","60.48","29.52","1.08","0","0","0","0","0","0"
"2019-01-16","1","발전량","0","0","0","0","0","0","0","0","144.72","385.92","701.46","925.92","1128.78","1181.52","1057.68","779.4","371.52","28.98","0","0","0","0","0","0"
"2019-01-17","1","발전량","0","0","0","0","0","0","0","0","0.72","46.62","268.92","770.04","1089.18","978.66","974.34","745.56","355.68","32.22","0","0","0","0","0","0"
"2019-01-18","1","발전량","0","0","0","0","0","0","0","0","190.44","624.06","936.36","1125.54","1206.00","1180.08","1035.90","779.58","367.74","32.4","0","0","0","0","0","0"
