"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2020-01-01","1","발전량","0","0","0","0","0","0","0","0","2.232","70.272","131.4","202.824","338.112","291.96","516.888","370.872","102.456","0.072","0","0","0","0","0","0"
"2020-01-02","1","발전량","0","0","0","0","0","0","0","0","21.024","112.536","263.16","404.136","571.752","366.408","311.544","135.36","23.256","0","0","0","0","0","0","0"
"2020-01-03","1","발전량","0","0","0","0","0","0","0","0","40.32","247.968","452.448","500.112","629.712","572.256","516.312","333.936","100.656","0.072","0","0","0","0","0","0"
"2020-01-04","1","발전량","0","0","0","0","0","0","0","0","10.44","217.08","260.496","440.28","598.608","622.8","556.128","373.896","115.92","0.072","0","0","0","0","0","0"
"2020-01-05","1","발전량","0","0","0","0","0","0","0","0","69.984","354.384","565.848","671.616","712.152","690.552","573.552","351.288","62.784","0.072","0","0","0","0","0","0"
"2020-01-06","1","발전량","0","0","0","0","0","0","0","0","0.648","1.656","19.944","69.84","45.144","57.096","57.168","0.936","0.072","0","0","0","0","0","0","0"
"2020-01-07","1","발전량","0","0","0","0","0","0","0","0","0","0.144","2.376","4.392","7.056","4.752","1.368","2.232","0.216","0","0","0","0","0","0","0"
"2020-01-08","1","발전량","0","0","0","0","0","0","0","0","0.072","0.648","32.904","66.096","152.712","132.696","74.016","6.12","0.288","0","0","0","0","0","0","0"
"2020-01-09","1","발전량","0","0","0","0","0","0","0","0","69.912","327.96","531.72","587.304","660.888","590.472","484.848","329.904","74.304","0.144","0","0","0","0","0","0"
"2020-01-10","1","발전량","0","0","0","0","0","0","0","0.072","47.376","259.848","482.328","620.784","655.488","678.24","605.088","442.584","142.416","0.216","0","0","0","0","0","0"
"2020-01-11","1","발전량","0","0","0","0","0","0","0","0","51.84","303.768","519.408","632.016","664.848","636.984","517.752","304.2","134.424","0.36","0","0","0","0","0","0"
"2020-01-12","1","발전량","0","0","0","0","0","0","0","0","39.096","318.528","504.432","659.52","728.352","675.072","624.312","424.944","168.912","1.152","0","0","0","0","0","0"
"2020-01-13","1","발전량","0","0","0","0","0","0","0","0","7.488","93.024","178.128","380.376","580.896","591.336","268.704","447.12","180.648","1.44","0","0","0","0","0","0"
"2020-01-14","1","발전량","0","0","0","0","0","0","0","0","17.136","181.224","343.44","580.104","660.6","571.032","504.288","346.752","128.232","1.224","0","0","0","0","0","0"
"2020-01-15","1","발전량","0","0","0","0","0","0","0","0","73.224","343.512","567.576","668.664","722.448","711","619.56","467.568","191.592","2.952","0","0","0","0","0","0"
"2020-01-16","1","발전량","0","0","0","0","0","0","0","0","20.88","207.648","468.648","562.68","584.208","652.464","623.16","454.392","185.112","4.392","0","0","0","0","0","0"
"2020-01-17","1","발전량","0","0","0","0","0","0","0","0","19.296","134.64","273.96","482.688","543.528","478.224","494.28","402.696","114.912","4.32","0","0","0","0","0","0"
