"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-01-01","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2695.20","0","0","0","0","0","0","0","0","0"
"2017-01-02","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1733.60","0","0","0","0","0","0","0","0","0"
"2017-01-03","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3995.10","0","0","0","0","0","0","0","0","0"
"2017-01-04","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2768.40","0","0","0","0","0","0","0","0","0"
"2017-01-05","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1233.40","0","0","0","0","0","0","0","0","0"
"2017-01-06","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1479.20","0","0","0","0","0","0","0","0","0"
"2017-01-07","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2456.10","0","0","0","0","0","0","0","0","0"
"2017-01-08","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2649.00","0","0","0","0","0","0","0","0","0"
"2017-01-09","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3067.90","0","0","0","0","0","0","0","0","0"
"2017-01-10","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4363.80","0","0","0","0","0","0","0","0","0"
"2017-01-11","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4821.00","0","0","0","0","0","0","0","0","0"
"2017-01-12","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5700.70","0","0","0","0","0","0","0","0","0"
"2017-01-13","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5703.10","0","0","0","0","0","0","0","0","0"
"2017-01-14","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4731.40","0","0","0","0","0","0","0","0","0"
"2017-01-15","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","503.8","0","0","0","0","0","0","0","0","0"
"2017-01-16","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4214.30","0","0","0","0","0","0","0","0","0"
"2017-01-17","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2844.20","0","0","0","0","0","0","0","0","0"
"2017-01-18","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2157.10","0","0","0","0","0","0","0","0","0"
"2017-01-19","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2250.80","0","0","0","0","0","0","0","0","0"
"2017-01-20","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","764.9","0","0","0","0","0","0","0","0","0"
"2017-01-21","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3230.20","0","0","0","0","0","0","0","0","0"
"2017-01-22","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2664.40","0","0","0","0","0","0","0","0","0"
"2017-01-23","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3889.70","0","0","0","0","0","0","0","0","0"
"2017-01-24","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5252.10","0","0","0","0","0","0","0","0","0"
"2017-01-25","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5159.90","0","0","0","0","0","0","0","0","0"
"2017-01-26","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4711.90","0","0","0","0","0","0","0","0","0"
"2017-01-27","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4826.10","0","0","0","0","0","0","0","0","0"
"2017-01-28","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4859.90","0","0","0","0","0","0","0","0","0"
"2017-01-29","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","538.6","0","0","0","0","0","0","0","0","0"
"2017-01-30","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4261.40","0","0","0","0","0","0","0","0","0"
"2017-01-31","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4626.20","0","0","0","0","0","0","0","0","0"
"2017-02-01","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4546.00","0","0","0","0","0","0","0","0","0"
"2017-02-02","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5703.00","0","0","0","0","0","0","0","0","0"
"2017-02-03","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4908.00","0","0","0","0","0","0","0","0","0"
"2017-02-04","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3858.90","0","0","0","0","0","0","0","0","0"
"2017-02-05","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1984.50","0","0","0","0","0","0","0","0","0"
"2017-02-06","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5322.20","0","0","0","0","0","0","0","0","0"
"2017-02-07","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3537.40","0","0","0","0","0","0","0","0","0"
"2017-02-08","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2102.20","0","0","0","0","0","0","0","0","0"
"2017-02-09","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4711.40","0","0","0","0","0","0","0","0","0"
"2017-02-10","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5438.50","0","0","0","0","0","0","0","0","0"
"2017-02-11","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5071.40","0","0","0","0","0","0","0","0","0"
"2017-02-12","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5764.60","0","0","0","0","0","0","0","0","0"
"2017-02-13","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4822.50","0","0","0","0","0","0","0","0","0"
"2017-02-14","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4972.50","0","0","0","0","0","0","0","0","0"
"2017-02-15","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5060.10","0","0","0","0","0","0","0","0","0"
"2017-02-16","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4650.50","0","0","0","0","0","0","0","0","0"
"2017-02-17","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4357.60","0","0","0","0","0","0","0","0","0"
