"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-01-01","1","발전량","0","0","0","0","0","0","0","0","70.32","202.32","536.4","807.12","1125.84","937.68","984.24","399.12","110.64","8.16","0","0","0","0","0","0"
"2017-01-01","2","발전량","0","0","0","0","0","0","0","0.096","33.984","93.024","222.528","418.944","657.888","773.952","578.112","199.68","49.344","3.648","0","0","0","0","0","0"
"2017-01-01","3","발전량","0","0","0","0","0","0","0","0.12","39.12","135.84","265.2","468","819.72","924.12","717.36","197.88","53.64","3.6","0","0","0","0","0","0"
"2017-01-02","1","발전량","0","0","0","0","0","0","0","0","74.16","275.52","742.8","1352.64","1239.60","1150.80","1015.68","570.96","140.16","6.24","0","0","0","0","0","0"
"2017-01-02","2","발전량","0","0","0","0","0","0","0","0","42.816","155.136","375.072","612.288","689.664","602.592","460.704","237.408","61.632","2.112","0","0","0","0","0","0"
"2017-01-02","3","발전량","0","0","0","0","0","0","0","0","38.16","141.84","472.68","774.84","815.64","727.32","550.68","286.56","62.52","3.36","0","0","0","0","0","0"
"2017-01-03","1","발전량","0","0","0","0","0","0","0","1.44","277.68","1093.44","1882.08","1993.20","1017.60","1195.44","1503.60","1267.44","308.4","13.92","0","0","0","0","0","0"
"2017-01-03","2","발전량","0","0","0","0","0","0","0","0.672","109.824","452.64","769.344","935.808","987.648","962.112","839.616","580.032","212.928","8.16","0","0","0","0","0","0"
"2017-01-03","3","발전량","0","0","0","0","0","0","0","0.6","126.84","485.4","375.72","1053.84","1156.20","1125.84","980.28","689.64","216.48","9.6","0","0","0","0","0","0"
"2017-01-04","1","발전량","0","0","0","0","0","0","0","0","163.2","826.32","1608.24","2154.72","2446.56","2057.52","1502.40","1251.84","264.96","15.84","0","0","0","0","0","0"
"2017-01-04","2","발전량","0","0","0","0","0","0","0","0.096","68.544","369.312","678.048","835.392","1026.82","1003.39","823.008","590.592","183.264","9.024","0","0","0","0","0","0"
"2017-01-04","3","발전량","0","0","0","0","0","0","0","0.12","76.56","437.04","767.76","1083.60","1214.88","1179.36","951.84","708.84","192.72","10.44","0","0","0","0","0","0"
"2017-01-05","1","발전량","0","0","0","0","0","0","0","0","111.36","337.44","461.76","623.76","694.56","635.04","441.12","250.08","118.32","6","0","0","0","0","0","0"
"2017-01-05","2","발전량","0","0","0","0","0","0","0","0","42.912","127.296","173.76","239.712","265.344","242.88","167.616","94.848","43.392","2.304","0","0","0","0","0","0"
"2017-01-05","3","발전량","0","0","0","0","0","0","0","0","52.08","157.92","212.64","288","324.24","296.04","205.56","116.16","55.8","2.88","0","0","0","0","0","0"
"2017-01-06","1","발전량","0","0","0","0","0","0","0","0","48.48","289.92","1145.04","2061.84","1616.40","813.36","1167.60","1086.00","321.12","30.48","0","0","0","0","0","0"
"2017-01-06","2","발전량","0","0","0","0","0","0","0","0","16.608","98.88","477.408","845.856","593.568","312.48","686.976","428.832","158.592","9.6","0","0","0","0","0","0"
"2017-01-06","3","발전량","0","0","0","0","0","0","0","0","22.44","135.6","561.72","1012.20","851.28","531.96","804.72","526.8","157.08","11.52","0","0","0","0","0","0"
"2017-01-07","1","발전량","0","0","0","0","0","0","0","0.96","157.68","443.04","1380.72","1704.48","1863.84","1268.16","623.04","667.68","295.2","4.8","0","0","0","0","0","0"
"2017-01-07","2","발전량","0","0","0","0","0","0","0","0.288","63.936","181.728","587.424","679.968","787.776","723.36","421.92","314.112","151.872","2.496","0","0","0","0","0","0"
"2017-01-07","3","발전량","0","0","0","0","0","0","0","0.24","76.44","216.6","691.2","786.72","386.88","697.92","479.28","355.56","162.84","2.76","0","0","0","0","0","0"
"2017-01-08","1","발전량","0","0","0","0","0","0","0","0.48","128.64","241.92","1222.32","570","845.28","601.44","286.56","253.2","118.56","7.44","0","0","0","0","0","0"
"2017-01-08","2","발전량","0","0","0","0","0","0","0","0.288","48.96","90.048","467.52","219.168","338.112","231.168","109.248","96.288","45.504","2.688","0","0","0","0","0","0"
"2017-01-08","3","발전량","0","0","0","0","0","0","0","0.36","51.12","104.28","605.76","258.6","411.36","304.8","143.52","121.44","62.64","6","0","0","0","0","0","0"
"2017-01-09","1","발전량","0","0","0","0","0","0","0","0.24","102.48","564.96","1298.88","2010.24","1961.28","1534.08","1662.72","1317.60","332.88","23.52","0","0","0","0","0","0"
"2017-01-09","2","발전량","0","0","0","0","0","0","0","0","34.944","160.416","572.544","909.408","946.368","869.472","838.176","610.56","220.416","15.072","0","0","0","0","0","0"
"2017-01-09","3","발전량","0","0","0","0","0","0","0","0.12","53.16","354.72","753","963.84","942.96","893.76","993.12","719.28","235.2","15.12","0","0","0","0","0","0"
"2017-01-10","1","발전량","0","0","0","0","0","0","0","0.48","262.08","959.28","747.36","440.4","648.48","1695.60","1783.68","1504.08","389.28","21.36","0","0","0","0","0","0"
"2017-01-10","2","발전량","0","0","0","0","0","0","0","0.384","111.936","422.784","292.896","165.792","250.176","724.992","845.376","667.296","212.832","9.696","0","0","0","0","0","0"
"2017-01-10","3","발전량","0","0","0","0","0","0","0","0.24","143.52","514.92","384.72","218.64","340.2","958.68","1035.60","791.52","261.12","10.32","0","0","0","0","0","0"
"2017-01-11","1","발전량","0","0","0","0","0","0","0","2.64","224.16","589.92","1431.36","1700.64","1423.68","617.04","1353.36","1297.44","400.56","23.04","0","0","0","0","0","0"
"2017-01-11","2","발전량","0","0","0","0","0","0","0","0.864","86.112","252.96","518.688","784.032","811.104","340.704","544.608","566.88","274.752","17.376","0","0","0","0","0","0"
"2017-01-11","3","발전량","0","0","0","0","0","0","0","0.84","101.28","270.96","413.4","785.76","923.76","466.8","814.68","643.44","297.36","16.56","0","0","0","0","0","0"
"2017-01-12","1","발전량","0","0","0","0","0","0","0","0","55.68","814.8","1570.08","1886.64","2073.60","1985.76","1715.04","1236.96","439.68","18.96","0","0","0","0","0","0"
"2017-01-12","2","발전량","0","0","0","0","0","0","0","0","19.776","339.36","633.696","749.376","911.136","893.28","812.544","571.392","299.52","21.6","0","0","0","0","0","0"
"2017-01-12","3","발전량","0","0","0","0","0","0","0","0","26.76","411.72","753.84","922.68","913.92","1038.00","1000.44","672.96","323.88","18","0","0","0","0","0","0"
"2017-01-13","1","발전량","0","0","0","0","0","0","0","0","92.4","365.04","459.36","818.64","1688.16","1571.28","1198.32","617.28","501.12","32.88","0","0","0","0","0","0"
"2017-01-13","2","발전량","0","0","0","0","0","0","0","0","31.968","136.224","168","253.152","829.344","833.856","409.056","261.312","258.624","19.008","0","0","0","0","0","0"
"2017-01-13","3","발전량","0","0","0","0","0","0","0","0","36.6","152.4","134.28","307.56","1091.16","991.2","616.56","317.16","338.04","18.36","0","0","0","0","0","0"
"2017-01-14","1","발전량","0","0","0","0","0","0","0","2.64","345.36","1431.36","2235.60","2571.36","2732.64","2676.48","1989.60","1603.20","504.72","30.96","0","0","0","0","0","0"
"2017-01-14","2","발전량","0","0","0","0","0","0","0","1.056","153.12","461.088","415.776","977.28","1124.93","1080.19","967.2","734.88","321.408","23.04","0","0","0","0","0","0"
"2017-01-14","3","발전량","0","0","0","0","0","0","0","0.6","176.52","540.6","1071.60","1287.48","1363.92","1318.32","1117.68","830.64","354.24","20.64","0","0","0","0","0","0"
