"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2018-01-01","1","발전량","0","0","0","0","0","0","0","0.011","0.318","1.511","2.647","3.106","3.283","3.12","2.705","1.692","0.492","0.014","0","0","0","0","0","0"
"2018-01-01","2","발전량","0","0","0","0","0","0","0","0.01","0.333","2.468","4.416","5.183","5.477","5.226","4.537","2.84","0.805","0.024","0","0","0","0","0","0"
"2018-01-02","1","발전량","0","0","0","0","0","0","0","0.011","0.336","1.388","0.116","0.101","0.101","0.098","0.206","0.347","0.275","0.011","0","1.953","1.956","1.482","0","0"
"2018-01-02","2","발전량","0","0","0","0","0","0","0","0.014","0.434","2.261","2.594","3.611","3.64","3.254","2.28","0.82","0.304","0.019","0","0.145","0","0","0","0"
"2018-01-03","1","발전량","0","0","0","0","0","0","0","0.007","0.311","1.544","0.618","1.175","1.316","1.725","2.433","1.309","0.56","0.014","0","1.631","1.19","1.504","3.786","3.406"
"2018-01-03","2","발전량","0","0","0","0","0","0","0","0.01","0.328","2.512","0.574","1.36","1.639","2.82","4.079","2.208","0.911","0.024","0","3.529","5.93","5.535","2.29","0"
"2018-01-04","1","발전량","0","0","0","0","0","0","0","0.007","0.148","0.589","0.26","0.354","1.812","1.652","0.969","0.296","0.152","0","0","2.307","0","0","0","0"
"2018-01-04","2","발전량","0","0","0","0","0","0","0","0.01","0.246","0.974","0.318","0.593","3.028","2.767","1.663","0.501","0.26","0","0","3.799","0","0","0","0"
"2018-01-05","1","발전량","0","0","0","0","0","0","0","0","0.09","0.777","0.304","0.3","0.3","0.296","0.582","1.678","0.488","0.018","0","3.916","3.938","3.308","0.137","0"
"2018-01-05","2","발전량","0","0","0","0","0","0","0","0","0.169","1.278","0.516","0.501","0.492","0.959","2.43","2.753","0.795","0.029","0","5.858","5.771","5.159","0.202","0"
"2018-01-06","1","발전량","0","0","0","0","0","0","0","0.007","0.325","1.555","0.315","0.296","0.333","0.528","1.529","1.953","0.575","0.004","0","3.92","3.938","3.449","0.152","0"
"2018-01-06","2","발전량","0","0","0","0","0","0","0","0.014","0.347","2.541","1.239","0.897","0.95","0.525","3.616","3.273","0.945","0.005","0","5.858","5.776","5.221","0.159","0"
"2018-01-07","1","발전량","0","0","0","0","0","0","0","0","0.177","0.564","0.289","0.3","0.296","0.3","0.296","0.249","0.116","0","0","0.636","0","0","0","0"
"2018-01-07","2","발전량","0","0","0","0","0","0","0","0.005","0.289","0.945","0.482","0.492","0.511","0.516","0.511","0.415","0.202","0","0","1.167","0","0","0","0"
"2018-01-08","1","발전량","0","0","0","0","0","0","0","0","0.087","0.228","0.293","0.289","0.249","0.228","0.21","0.137","0.051","0","0","0.394","0","0","0","0"
"2018-01-08","2","발전량","0","0","0","0","0","0","0","0","0.145","0.386","0.492","0.477","0.415","0.391","0.347","0.236","0.087","0","0","0.511","0","0","0","0"
"2018-01-09","1","발전량","0","0","0","0","0","0","0","0","0.21","1.36","0.738","1.07","1.19","1.609","2.289","1.302","0.452","0.022","0","2.039","1.956","1.956","0.141","0"
"2018-01-09","2","발전량","0","0","0","0","0","0","0","0","0.337","2.251","0.598","0.675","0.554","0.685","1.345","2.126","0.791","0.039","0","5.858","5.911","5.539","0.362","0.063"
"2018-01-10","1","발전량","0","0","0","0","0","0","0","0.004","0.3","1.19","0.336","0.803","0.803","0.474","0.372","0.329","0.427","0.029","0","3.923","3.938","2.423","0.011","0"
