"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2020-01-01","1","발전량","0","0","0","0","0","0","0","0","2.76","8.28","21.9","34.92","43.02","46.68","44.28","36.06","16.14","0.06","0","0","0","0","0","0"
"2020-01-02","1","발전량","0","0","0","0","0","0","0","0","2.82","8.22","20.1","31.5","38.94","40.92","38.94","30.3","12.48","0.12","0","0","0","0","0","0"
"2020-01-03","1","발전량","0","0","0","0","0","0","0","0","2.7","8.04","20.1","31.62","39.66","44.46","42.96","34.74","15.12","0.06","0","0","0","0","0","0"
"2020-01-04","1","발전량","0","0","0","0","0","0","0","0","4.26","10.14","16.08","27.42","38.82","45.12","41.88","31.98","14.4","0.12","0","0","0","0","0","0"
"2020-01-05","1","발전량","0","0","0","0","0","0","0","0","2.22","7.32","20.34","33.12","41.52","44.94","42.6","28.56","11.34","0.06","0","0","0","0","0","0"
"2020-01-06","1","발전량","0","0","0","0","0","0","0","0","0.66","3","4.98","6.06","3.42","4.02","3.78","2.04","0.66","0","0","0","0","0","0","0"
"2020-01-07","1","발전량","0","0","0","0","0","0","0","0","0","0.12","1.32","1.8","1.68","1.32","1.02","1.44","0.84","0","0","0","0","0","0","0"
"2020-01-08","1","발전량","0","0","0","0","0","0","0","0","1.32","3.84","19.92","33.42","17.52","17.76","11.22","14.52","4.08","0","0","0","0","0","0","0"
"2020-01-09","1","발전량","0","0","0","0","0","0","0","0","5.4","7.8","21.36","32.52","38.16","39.36","31.44","19.26","7.68","0.18","0","0","0","0","0","0"
"2020-01-10","1","발전량","0","0","0","0","0","0","0","0","2.4","7.56","20.82","32.52","42.3","45.18","43.8","37.5","20.34","0.3","0","0","0","0","0","0"
"2020-01-11","1","발전량","0","0","0","0","0","0","0","0","2.4","7.68","19.92","32.52","40.8","45.06","44.58","36.12","18.3","0.3","0","0","0","0","0","0"
"2020-01-12","1","발전량","0","0","0","0","0","0","0","0","3.12","7.98","21.42","34.38","43.38","48.54","47.46","40.38","23.58","0.48","0","0","0","0","0","0"
"2020-01-13","1","발전량","0","0","0","0","0","0","0","0","2.88","8.22","20.76","17.76","40.02","33.18","43.14","38.58","21.96","0.48","0","0","0","0","0","0"
"2020-01-14","1","발전량","0","0","0","0","0","0","0","0","3.36","9.36","11.28","19.2","17.76","20.04","22.56","23.82","14.7","0.84","0","0","0","0","0","0"
"2020-01-15","1","발전량","0","0","0","0","0","0","0","0","2.46","6.96","20.46","32.94","43.02","47.7","47.4","40.08","21.84","0","0","0","0","0","0","0"
"2020-01-16","1","발전량","0","0","0","0","0","0","0","0","1.38","7.5","18.18","29.88","34.62","41.7","37.74","36.36","14.1","0","0","0","0","0","0","0"
"2020-01-17","1","발전량","0","0","0","0","0","0","0","0","3.12","10.08","17.76","26.76","34.92","39.96","35.22","29.46","20.88","1.26","0","0","0","0","0","0"
"2020-01-18","1","발전량","0","0","0","0","0","0","0","0","1.44","5.76","12.9","24.54","33.18","23.88","27.12","13.38","7.08","0.42","0","0","0","0","0","0"
"2020-01-19","1","발전량","0","0","0","0","0","0","0","0","1.8","5.46","10.92","19.08","38.22","42.9","34.08","12.06","8.7","0.84","0","0","0","0","0","0"
"2020-01-20","1","발전량","0","0","0","0","0","0","0","0","2.82","8.34","20.34","31.14","41.34","46.8","47.58","39","23.52","1.2","0","0","0","0","0","0"
"2020-01-21","1","발전량","0","0","0","0","0","0","0","0","1.68","7.08","21.9","36","45.54","49.56","48.42","42.6","27.54","1.14","0","0","0","0","0","0"
"2020-01-22","1","발전량","0","0","0","0","0","0","0","0","0.42","1.92","5.76","5.1","4.2","4.68","3.24","2.04","0.12","0","0","0","0","0","0","0"
"2020-01-23","1","발전량","0","0","0","0","0","0","0","0","0","1.86","3.78","7.14","11.7","11.7","7.5","4.8","2.28","0.48","0","0","0","0","0","0"
"2020-01-24","1","발전량","0","0","0","0","0","0","0","0","2.58","7.5","21.3","34.08","42.36","45.24","37.2","24.06","13.26","0.6","0","0","0","0","0","0"
"2020-01-25","1","발전량","0","0","0","0","0","0","0","0","4.8","8.76","11.58","16.14","19.2","16.14","12.3","6.12","2.22","0","0","0","0","0","0","0"
"2020-01-26","1","발전량","0","0","0","0","0","0","0","0","4.14","8.88","20.52","24.42","18.96","18.72","14.04","5.88","2.7","0.06","0","0","0","0","0","0"
"2020-01-27","1","발전량","0","0","0","0","0","0","0","0","0","0.24","0.78","0.96","0.9","1.44","1.98","1.14","0","0","0","0","0","0","0","0"
"2020-01-28","1","발전량","0","0","0","0","0","0","0","0","3.18","9.06","16.5","15.06","21.18","20.94","13.56","15.36","6.54","1.32","0","0","0","0","0","0"
"2020-01-29","1","발전량","0","0","0","0","0","0","0","0","3.96","10.98","17.82","34.68","24.48","15.36","11.64","3.48","2.16","0.06","0","0","0","0","0","0"
"2020-01-30","1","발전량","0","0","0","0","0","0","0","0","2.28","8.4","23.34","29.52","24.42","30","25.26","11.4","6.42","3.42","0","0","0","0","0","0"
"2020-01-31","1","발전량","0","0","0","0","0","0","0","0","3.54","9.84","22.86","34.92","23.28","23.52","31.92","10.02","7.44","0.96","0","0","0","0","0","0"
"2020-02-01","1","발전량","0","0","0","0","0","0","0","0.06","3.3","9.24","22.68","36.48","45.96","49.98","48.9","37.38","15.48","2.58","0","0","0","0","0","0"
"2020-02-02","1","발전량","0","0","0","0","0","0","0","0.06","4.32","10.26","22.92","35.4","43.74","46.14","46.14","36.6","19.62","3.48","0","0","0","0","0","0"
"2020-02-03","1","발전량","0","0","0","0","0","0","0","0.24","6.84","14.34","24.54","30.24","39.96","49.74","51.24","43.56","29.16","6.3","0","0","0","0","0","0"
"2020-02-04","1","발전량","0","0","0","0","0","0","0","0.06","2.76","9.06","24.54","38.34","47.58","52.44","52.86","47.52","33.48","7.8","0","0","0","0","0","0"
"2020-02-05","1","발전량","0","0","0","0","0","0","0","0.12","2.58","9.18","26.04","40.68","50.58","55.26","55.38","50.28","36.9","9.6","0","0","0","0","0","0"
"2020-02-06","1","발전량","0","0","0","0","0","0","0","0.12","2.82","7.98","24.84","39.36","48.06","50.64","43.38","28.5","11.76","1.62","0","0","0","0","0","0"
"2020-02-07","1","발전량","0","0","0","0","0","0","0","0","2.4","10.92","21.54","34.14","40.62","36.06","35.52","30.12","14.22","2.34","0","0","0","0","0","0"
"2020-02-08","1","발전량","0","0","0","0","0","0","0","0","3.18","10.02","24.9","38.58","47.88","51.72","51.12","43.98","32.22","8.64","0","0","0","0","0","0"
"2020-02-09","1","발전량","0","0","0","0","0","0","0","0","2.94","9.96","24.84","38.64","48.6","53.58","53.34","47.64","35.64","10.98","0","0","0","0","0","0"
"2020-02-10","1","발전량","0","0","0","0","0","0","0","0","4.62","11.94","23.52","35.94","45.78","49.08","49.2","39.36","21.66","4.26","0","0","0","0","0","0"
"2020-02-11","1","발전량","0","0","0","0","0","0","0","0.06","3.6","10.62","22.02","30","34.86","36.24","33.3","26.4","25.26","2.22","0","0","0","0","0","0"
"2020-02-12","1","발전량","0","0","0","0","0","0","0","0","0.12","0.78","0.6","1.8","1.62","5.7","9.72","5.52","2.34","1.08","0","0","0","0","0","0"
"2020-02-13","1","발전량","0","0","0","0","0","0","0","0.36","2.88","9.72","24.96","40.26","44.22","49.26","48","35.52","36.3","12.54","0","0","0","0","0","0"
"2020-02-14","1","발전량","0","0","0","0","0","0","0","0.06","3.84","10.44","24.54","37.92","47.04","51.96","52.08","46.8","33.66","9.12","0","0","0","0","0","0"
"2020-02-15","1","발전량","0","0","0","0","0","0","0","0.54","3.42","10.98","24.78","36.66","44.58","47.4","20.88","4.38","7.14","0.72","0","0","0","0","0","0"
"2020-02-16","1","발전량","0","0","0","0","0","0","0","0","3.36","13.26","13.14","38.58","50.34","47.46","17.1","19.74","38.04","13.62","0","0","0","0","0","0"
"2020-02-17","1","발전량","0","0","0","0","0","0","0","0.42","4.08","14.58","21.48","43.62","43.68","40.32","38.88","42.3","42.96","13.8","0","0","0","0","0","0"
"2020-02-18","1","발전량","0","0","0","0","0","0","0","0.24","2.76","11.4","28.98","43.8","54.06","59.16","58.5","52.8","40.44","15.72","0","0","0","0","0","0"
"2020-02-19","1","발전량","0","0","0","0","0","0","0","0.9","6.72","14.16","28.14","42.42","50.52","56.94","55.98","50.22","35.34","9.72","0","0","0","0","0","0"
"2020-02-20","1","발전량","0","0","0","0","0","0","0","0.42","4.02","11.94","27.18","40.14","49.08","52.62","51.18","43.56","31.08","11.1","0","0","0","0","0","0"
"2020-02-21","1","발전량","0","0","0","0","0","0","0","0.78","4.44","12.84","26.94","35.88","46.92","53.7","52.26","48.54","32.58","1.86","0","0","0","0","0","0"
"2020-02-22","1","발전량","0","0","0","0","0","0","0","0.9","4.26","13.08","27.54","41.64","51.36","55.8","54.18","48.42","34.5","10.68","0","0","0","0","0","0"
"2020-02-23","1","발전량","0","0","0","0","0","0","0","0.66","3.36","12.66","29.88","44.16","54.24","58.44","58.26","53.46","42.06","19.02","0","0","0","0","0","0"
"2020-02-24","1","발전량","0","0","0","0","0","0","0","1.02","4.02","12.78","28.26","40.02","49.74","48.84","55.44","26.52","14.34","2.28","0","0","0","0","0","0"
"2020-02-25","1","발전량","0","0","0","0","0","0","0","0","0.24","0.36","0.84","1.56","1.98","0.9","0.84","1.32","0.24","0","0","0","0","0","0","0"
"2020-02-26","1","발전량","0","0","0","0","0","0","0","1.08","5.16","10.68","12.66","12.72","32.22","35.4","28.2","37.5","24.3","1.8","0","0","0","0","0","0"
"2020-02-27","1","발전량","0","0","0","0","0","0","0","1.44","6.84","12.48","4.92","0","7.44","20.52","24.96","14.22","19.5","9.24","0","0","0","0","0","0"
"2020-02-28","1","발전량","0","0","0","0","0","0","0","0.66","2.88","4.2","8.76","9.48","7.2","6.96","6.72","4.26","2.82","0.66","0","0","0","0","0","0"
"2020-02-29","1","발전량","0","0","0","0","0","0","0","1.44","8.28","16.98","18.84","22.26","18.48","22.26","19.32","14.04","13.98","19.26","0.06","0","0","0","0","0"
"2020-03-01","1","발전량","0","0","0","0","0","0","0","1.8","5.76","14.34","20.64","27.84","42","38.88","29.76","19.26","21","3.42","0","0","0","0","0","0"
"2020-03-02","1","발전량","0","0","0","0","0","0","0","2.76","8.52","19.32","34.68","35.7","49.98","57.24","60.24","53.88","41.58","14.16","0","0","0","0","0","0"
"2020-03-03","1","발전량","0","0","0","0","0","0","0","1.98","7.8","16.8","24.3","16.26","11.58","13.8","35.64","25.2","22.56","16.32","0","0","0","0","0","0"
"2020-03-04","1","발전량","0","0","0","0","0","0","0","1.32","9.24","13.38","21.36","40.8","54.96","60.3","61.02","55.08","43.86","23.7","0.12","0","0","0","0","0"
"2020-03-05","1","발전량","0","0","0","0","0","0","0","1.8","5.4","15.66","32.28","45.84","36.78","22.26","60.36","54.54","42","20.34","0.18","0","0","0","0","0"
"2020-03-06","1","발전량","0","0","0","0","0","0","0","1.56","4.56","15.78","32.34","45.72","55.2","58.14","58.62","52.8","40.44","21","0.3","0","0","0","0","0"
"2020-03-07","1","발전량","0","0","0","0","0","0","0","1.38","1.38","1.98","14.52","25.14","30.48","13.68","8.82","6.3","6.12","0.66","0","0","0","0","0","0"
"2020-03-08","1","발전량","0","0","0","0","0","0","0","1.86","5.52","16.5","32.88","45.54","54.42","58.86","57.06","50.34","39.36","18.48","0.36","0","0","0","0","0"
"2020-03-09","1","발전량","0","0","0","0","0","0","0","1.86","6.3","14.7","12.84","21.6","22.5","22.5","14.16","6.78","2.28","0.3","0","0","0","0","0","0"
"2020-03-10","1","발전량","0","0","0","0","0","0","0","0.6","3.42","8.88","13.92","11.28","10.38","6.54","6.36","10.5","12.78","5.76","0","0","0","0","0","0"
"2020-03-11","1","발전량","0","0","0","0","0","0","0","2.04","4.86","17.64","35.04","48.84","58.02","62.22","62.7","58.32","47.76","28.56","0.6","0","0","0","0","0"
"2020-03-12","1","발전량","0","0","0","0","0","0","0","2.22","5.22","17.46","28.44","43.62","54.66","60.6","59.88","56.76","46.68","26.04","0.54","0","0","0","0","0"
"2020-03-13","1","발전량","0","0","0","0","0","0","0","2.22","9.36","20.88","30.96","45.78","53.34","57.24","56.76","47.4","21.48","3.66","0","0","0","0","0","0"
"2020-03-14","1","발전량","0","0","0","0","0","0","0","1.92","5.16","18.9","37.02","50.88","60.06","64.92","65.4","59.4","47.22","27.36","1.14","0","0","0","0","0"
"2020-03-15","1","발전량","0","0","0","0","0","0","0","1.98","5.1","18.42","34.92","47.28","42.48","20.46","22.68","50.52","46.02","27.66","0.6","0","0","0","0","0"
"2020-03-16","1","발전량","0","0","0","0","0","0","0","1.74","4.62","18.18","35.34","48.06","57.54","61.86","61.98","57.18","46.26","28.14","1.44","0","0","0","0","0"
"2020-03-17","1","발전량","0","0","0","0","0","0","0","2.46","6.3","18.12","33.78","46.44","55.26","59.22","58.56","49.92","38.7","19.62","0.84","0","0","0","0","0"
"2020-03-18","1","발전량","0","0","0","0","0","0","0","2.16","5.58","17.88","6.96","6.06","20.94","58.98","59.94","55.44","43.92","23.46","48.9","49.8","34.86","0","0","0"
"2020-03-19","1","발전량","0","0","0","0","0","0","0","2.76","8.16","19.38","7.08","22.68","43.08","53.7","59.16","55.8","49.26","31.14","2.34","0","0","0","0","0"
"2020-03-20","1","발전량","0","0","0","0","0","0","0","2.4","5.64","19.62","36.18","49.32","56.52","61.26","60.42","55.14","44.04","23.7","1.56","0","0","0","0","0"
"2020-03-21","1","발전량","0","0","0","0","0","0","0","3.42","7.8","19.32","33.6","45.18","52.92","55.74","55.08","49.32","36.24","15.42","1.26","0","0","0","0","0"
"2020-03-22","1","발전량","0","0","0","0","0","0","0","3","8.88","18","29.22","42","51.72","58.08","57.24","50.46","33.96","15.96","1.44","0","0","0","0","0"
"2020-03-23","1","발전량","0","0","0","0","0","0","0.06","2.52","6","19.74","35.04","47.4","55.8","60.66","60.18","54.54","43.44","25.92","2.46","0","0","0","0","0"
"2020-03-24","1","발전량","0","0","0","0","0","0","0","3.12","7.38","20.1","33.78","37.2","43.56","37.5","58.8","52.32","41.4","21.84","1.86","0","0","0","0","0"
"2020-03-25","1","발전량","0","0","0","0","0","0","0.06","3.06","7.14","19.8","34.44","47.22","55.62","59.58","59.64","55.2","38.04","18.36","1.02","0","0","0","0","0"
"2020-03-26","1","발전량","0","0","0","0","0","0","0","0.6","3.84","5.94","10.56","11.16","9.12","7.68","3.06","2.58","1.5","0.6","0","0","0","0","0","0"
"2020-03-27","1","발전량","0","0","0","0","0","0","0","0.6","3.36","2.1","5.58","6.48","17.94","36.9","29.1","14.28","16.86","1.44","0","0","0","0","0","0"
"2020-03-28","1","발전량","0","0","0","0","0","0","0","5.4","12.66","19.86","24.72","23.46","23.88","18.66","11.7","12.18","6.12","3.84","0","0","0","0","0","0"
"2020-03-29","1","발전량","0","0","0","0","0","0","0.3","3.48","9.24","22.44","37.2","48.78","36.72","33.12","16.08","21.3","10.74","4.44","0","0","0","0","0","0"
"2020-03-30","1","발전량","0","0","0","0","0","0","0.24","5.04","8.22","20.94","36.3","46.5","49.86","53.4","54.12","51.84","41.4","25.02","3.06","0","0","0","0","0"
"2020-03-31","1","발전량","0","0","0","0","0","0","0.36","3.36","7.86","22.86","38.1","49.5","56.94","52.98","56.04","55.44","37.14","15.06","2.28","0","0","0","0","0"
